0000000155|00000169|12-24|82.05
0000000155|00000188|12-24|51.733334
0000000155|00000040|12-24|51.666668
0000000155|00000195|12-24|10.516666
0000000155|00000182|12-24|0.43333334
0000000155|00000193|12-24|9.066667
0000000155|00000021|12-24|7.25
0000000155|00000050|12-24|18.233334
0000000155|00000084|12-24|2.95
0000000155|00000108|12-24|57.58333
0000000155|00000119|12-24|85.899994
0000000155|00000071|12-24|65.76667
0000000156|00000132|00-05|44.066666
0000000156|00000195|00-05|9.266666
0000000156|00000136|00-05|35.25
0000000156|00000078|00-05|7.533333
0000000156|00000139|00-05|42.55
0000000156|00000114|00-05|22.566666
0000000156|00000076|00-05|40.7
0000000156|00000038|00-05|31.733334
0000000156|00000167|00-05|53.666664
0000000156|00000168|00-05|3.9166667
0000000156|00000061|00-05|8.65
0000000156|00000132|05-12|21.55
0000000156|00000195|05-12|26.65
0000000156|00000121|05-12|5.116667
0000000156|00000078|05-12|68.933334
0000000156|00000136|05-12|78.46666
0000000156|00000114|05-12|27.183334
0000000156|00000139|05-12|44.25
0000000156|00000038|05-12|6.5666666
0000000156|00000076|05-12|42.216667
0000000156|00000167|05-12|80.700005
0000000156|00000061|05-12|6.366667
0000000156|00000132|12-24|115.666664
0000000156|00000195|12-24|36.083332
0000000156|00000121|12-24|6.7333336
0000000156|00000078|12-24|34.416668
0000000156|00000136|12-24|83.19999
0000000156|00000139|12-24|94.96667
0000000156|00000114|12-24|94.16667
0000000156|00000167|12-24|76.08333
0000000156|00000038|12-24|41.433334
0000000156|00000076|12-24|42.383335
0000000156|00000168|12-24|81.08333
0000000156|00000061|12-24|2.3333333
0000000157|00000149|00-05|3.2833333
0000000157|00000047|00-05|17.583332
0000000157|00000045|00-05|20.7
0000000157|00000157|00-05|11.549999
0000000157|00000156|00-05|21.966667
0000000157|00000002|00-05|0.31666666
0000000157|00000177|00-05|56.183334
0000000157|00000129|00-05|2.35
0000000157|00000042|00-05|8.75
0000000157|00000110|00-05|20.533333
0000000157|00000030|00-05|9.516666
0000000157|00000184|00-05|5.616667
0000000157|00000117|00-05|3.55
0000000157|00000162|00-05|18.95
0000000157|00000109|00-05|9.883333
0000000157|00000163|00-05|34.516666
0000000157|00000071|00-05|4.516667
0000000157|00000052|00-05|16.1
0000000157|00000160|00-05|16.15
0000000157|00000149|05-12|16.55
0000000157|00000047|05-12|24.31667
0000000157|00000045|05-12|35.11667
0000000157|00000157|05-12|27.449999
0000000157|00000048|05-12|25.666668
0000000157|00000176|05-12|3.1833334
0000000157|00000177|05-12|8.0
0000000157|00000002|05-12|13.016666
0000000157|00000001|05-12|22.55
0000000157|00000042|05-12|22.983332
0000000157|00000110|05-12|41.0
0000000157|00000030|05-12|49.916668
0000000157|00000184|05-12|13.6
0000000157|00000117|05-12|20.85
0000000157|00000162|05-12|22.25
0000000157|00000109|05-12|0.81666666
0000000157|00000163|05-12|29.000002
0000000157|00000052|05-12|24.099998
0000000157|00000160|05-12|6.3500004
0000000157|00000149|12-24|22.65
0000000157|00000047|12-24|28.266666
0000000157|00000045|12-24|72.2
0000000157|00000048|12-24|2.5833333
0000000157|00000157|12-24|62.31667
0000000157|00000156|12-24|15.983334
0000000157|00000176|12-24|8.416667
0000000157|00000177|12-24|40.25
0000000157|00000002|12-24|22.8
0000000157|00000001|12-24|86.899994
0000000157|00000129|12-24|13.166666
0000000157|00000110|12-24|29.383331
0000000157|00000042|12-24|38.033333
0000000157|00000030|12-24|60.783337
0000000157|00000184|12-24|4.7833333
0000000157|00000117|12-24|15.599999
0000000157|00000162|12-24|46.583336
0000000157|00000109|12-24|31.399998
0000000157|00000163|12-24|32.583336
0000000157|00000071|12-24|42.166668
0000000157|00000052|12-24|2.3
0000000157|00000160|12-24|36.516666
0000000158|00000123|00-05|24.216667
0000000158|00000057|00-05|174.16666
0000000158|00000008|00-05|35.966663
0000000158|00000010|00-05|35.016666
0000000158|00000017|00-05|28.933334
0000000158|00000123|05-12|39.18333
0000000158|00000057|05-12|203.88332
0000000158|00000008|05-12|43.283337
0000000158|00000010|05-12|75.0
0000000158|00000017|05-12|53.56667
0000000158|00000123|12-24|55.9
0000000158|00000057|12-24|369.64993
0000000158|00000008|12-24|93.76668
0000000158|00000010|12-24|94.19999
0000000158|00000017|12-24|105.63333
0000000159|00000171|00-05|45.716667
0000000159|00000044|00-05|58.583336
0000000159|00000094|00-05|18.866667
0000000159|00000120|00-05|15.416667
0000000159|00000081|00-05|74.183334
0000000159|00000131|00-05|25.7
0000000159|00000052|00-05|59.283333
0000000159|00000171|05-12|1.8
0000000159|00000094|05-12|84.51666
0000000159|00000185|05-12|2.4166667
0000000159|00000120|05-12|35.8
0000000159|00000081|05-12|132.71667
0000000159|00000052|05-12|96.65
0000000159|00000171|12-24|139.08333
0000000159|00000044|12-24|160.21666
0000000159|00000094|12-24|65.78333
0000000159|00000120|12-24|9.033333
0000000159|00000081|12-24|123.23334
0000000159|00000131|12-24|71.03333
0000000159|00000052|12-24|57.15
0000000160|00000171|00-05|15.6
0000000160|00000193|00-05|2.5
0000000160|00000126|00-05|11.716666
0000000160|00000085|00-05|0.78333336
0000000160|00000002|00-05|2.2
0000000160|00000036|00-05|17.666666
0000000160|00000083|00-05|248.74998
0000000160|00000171|05-12|4.0333333
0000000160|00000193|05-12|34.716667
0000000160|00000126|05-12|9.733333
0000000160|00000085|05-12|26.533333
0000000160|00000002|05-12|16.533333
0000000160|00000036|05-12|8.316667
0000000160|00000083|05-12|312.5001
0000000160|00000171|12-24|14.016666
0000000160|00000193|12-24|32.883335
0000000160|00000126|12-24|12.966666
0000000160|00000085|12-24|12.983334
0000000160|00000002|12-24|15.883333
0000000160|00000036|12-24|17.2
0000000160|00000083|12-24|607.55
0000000161|00000123|00-05|29.316666
0000000161|00000009|00-05|37.466667
0000000161|00000088|00-05|94.9
0000000161|00000075|00-05|2.2333333
0000000161|00000120|00-05|17.666668
0000000161|00000142|00-05|29.666666
0000000161|00000123|05-12|8.9
0000000161|00000088|05-12|15.783333
0000000161|00000120|05-12|109.0
0000000161|00000142|05-12|85.7
0000000161|00000123|12-24|89.61667
0000000161|00000020|12-24|31.866667
0000000161|00000003|12-24|111.01667
0000000161|00000088|12-24|126.58333
0000000161|00000120|12-24|158.78334
0000000162|00000041|00-05|5.55
0000000162|00000100|00-05|5.2166667
0000000162|00000101|00-05|2.85
0000000162|00000182|00-05|19.533333
0000000162|00000102|00-05|1.3166667
0000000162|00000097|00-05|16.2
0000000162|00000049|00-05|6.516667
0000000162|00000098|00-05|51.733337
0000000162|00000075|00-05|6.4
0000000162|00000153|00-05|45.116665
0000000162|00000001|00-05|65.399994
0000000162|00000013|00-05|13.633333
0000000162|00000063|00-05|11.816667
0000000162|00000070|00-05|18.566668
0000000162|00000097|05-12|42.1
0000000162|00000126|05-12|15.383333
0000000162|00000049|05-12|36.516666
0000000162|00000098|05-12|7.266667
0000000162|00000029|05-12|29.933334
0000000162|00000001|05-12|19.9
0000000162|00000013|05-12|10.4
0000000162|00000180|05-12|15.283334
0000000162|00000041|05-12|3.3166666
0000000162|00000182|05-12|2.2833333
0000000162|00000050|05-12|11.233334
0000000162|00000153|05-12|53.616665
0000000162|00000060|05-12|9.85
0000000162|00000164|05-12|31.316668
0000000162|00000130|05-12|8.816667
0000000162|00000081|05-12|6.0833335
0000000162|00000072|05-12|6.3333335
0000000162|00000063|05-12|3.15
0000000162|00000070|05-12|92.1
0000000162|00000082|05-12|1.1166667
0000000162|00000158|12-24|36.416668
0000000162|00000097|12-24|94.683334
0000000162|00000049|12-24|63.38333
0000000162|00000098|12-24|35.233334
0000000162|00000029|12-24|25.616667
0000000162|00000177|12-24|1.7666667
0000000162|00000001|12-24|40.166668
0000000162|00000013|12-24|17.266666
0000000162|00000100|12-24|35.233334
0000000162|00000182|12-24|97.18333
0000000162|00000152|12-24|14.4
0000000162|00000153|12-24|19.15
0000000162|00000164|12-24|6.383333
0000000162|00000130|12-24|6.8333335
0000000162|00000063|12-24|67.299995
0000000162|00000081|12-24|2.5833333
0000000162|00000070|12-24|30.816666
0000000163|00000123|00-05|25.999998
0000000163|00000056|00-05|14.15
0000000163|00000145|00-05|22.716665
0000000163|00000049|00-05|21.883333
0000000163|00000106|00-05|2.3166666
0000000163|00000168|00-05|21.483332
0000000163|00000037|00-05|40.616665
0000000163|00000061|00-05|8.099999
0000000163|00000109|00-05|25.499998
0000000163|00000000|00-05|29.533329
0000000163|00000130|00-05|58.183334
0000000163|00000071|00-05|26.383335
0000000163|00000123|05-12|48.033337
0000000163|00000056|05-12|23.55
0000000163|00000145|05-12|59.783337
0000000163|00000049|05-12|35.449997
0000000163|00000106|05-12|54.250004
0000000163|00000037|05-12|24.866665
0000000163|00000168|05-12|14.799999
0000000163|00000061|05-12|10.716665
0000000163|00000109|05-12|35.616665
0000000163|00000000|05-12|25.833334
0000000163|00000130|05-12|43.800003
0000000163|00000071|05-12|40.5
0000000163|00000056|12-24|44.466667
0000000163|00000123|12-24|37.149998
0000000163|00000145|12-24|62.36667
0000000163|00000049|12-24|88.61667
0000000163|00000106|12-24|52.38333
0000000163|00000168|12-24|33.583332
0000000163|00000037|12-24|38.949997
0000000163|00000109|12-24|85.93335
0000000163|00000061|12-24|68.63333
0000000163|00000000|12-24|40.583336
0000000163|00000130|12-24|79.733315
0000000163|00000071|12-24|85.55001
0000000164|00000019|00-05|13.916666
0000000164|00000147|00-05|19.883333
0000000164|00000146|00-05|1.9166666
0000000164|00000127|00-05|10.0
0000000164|00000028|00-05|42.916668
0000000164|00000014|00-05|7.75
0000000164|00000198|00-05|25.65
0000000164|00000199|00-05|1.3166667
0000000164|00000018|00-05|19.433332
0000000164|00000022|00-05|6.583333
0000000164|00000110|00-05|18.866667
0000000164|00000117|00-05|28.366667
0000000164|00000106|00-05|8.266666
0000000164|00000152|00-05|46.26667
0000000164|00000085|00-05|16.016666
0000000164|00000162|00-05|7.7833333
0000000164|00000073|00-05|1.9833333
0000000164|00000060|00-05|9.0
0000000164|00000063|00-05|6.383333
0000000164|00000071|00-05|1.25
0000000164|00000051|00-05|6.366667
0000000164|00000019|05-12|1.2333333
0000000164|00000147|05-12|33.366665
0000000164|00000146|05-12|13.216667
0000000164|00000127|05-12|1.7666667
0000000164|00000028|05-12|44.95
0000000164|00000014|05-12|15.233334
0000000164|00000198|05-12|35.7
0000000164|00000199|05-12|6.4500003
0000000164|00000018|05-12|102.28333
0000000164|00000022|05-12|4.2166667
0000000164|00000110|05-12|2.0666666
0000000164|00000117|05-12|70.09999
0000000164|00000106|05-12|8.183333
0000000164|00000152|05-12|12.416667
0000000164|00000085|05-12|3.4333334
0000000164|00000089|05-12|6.6666665
0000000164|00000162|05-12|1.9333333
0000000164|00000153|05-12|20.233334
0000000164|00000108|05-12|6.9833336
0000000164|00000150|05-12|8.816667
0000000164|00000073|05-12|4.016667
0000000164|00000060|05-12|5.8333335
0000000164|00000063|05-12|1.0
0000000164|00000019|12-24|12.816666
0000000164|00000147|12-24|102.33334
0000000164|00000146|12-24|11.116667
0000000164|00000127|12-24|10.516666
0000000164|00000028|12-24|106.71667
0000000164|00000014|12-24|17.366667
0000000164|00000198|12-24|78.98334
0000000164|00000199|12-24|0.11666667
0000000164|00000018|12-24|124.266655
0000000164|00000022|12-24|6.7999997
0000000164|00000110|12-24|10.05
0000000164|00000117|12-24|87.86667
0000000164|00000106|12-24|5.833333
0000000164|00000089|12-24|18.583334
0000000164|00000085|12-24|0.4
0000000164|00000152|12-24|11.566667
0000000164|00000108|12-24|7.233333
0000000164|00000162|12-24|22.433334
0000000164|00000150|12-24|17.633333
0000000164|00000073|12-24|3.25
0000000164|00000060|12-24|15.833334
0000000164|00000063|12-24|27.933334
0000000164|00000071|12-24|7.4833336
0000000164|00000051|12-24|12.483334
0000000165|00000196|00-05|41.333332
0000000165|00000154|00-05|26.05
0000000165|00000185|00-05|51.966667
0000000165|00000106|00-05|127.86667
0000000165|00000003|00-05|0.85
0000000165|00000073|00-05|17.65
0000000165|00000005|00-05|9.483334
0000000165|00000035|00-05|2.25
0000000165|00000135|05-12|21.733334
0000000165|00000069|05-12|31.15
0000000165|00000021|05-12|35.916664
0000000165|00000106|05-12|209.31665
0000000165|00000107|05-12|10.816667
0000000165|00000014|05-12|5.55
0000000165|00000005|05-12|7.516667
0000000165|00000035|05-12|15.883333
0000000165|00000106|12-24|470.44998
0000000165|00000003|12-24|53.383335
0000000165|00000107|12-24|2.45
0000000165|00000014|12-24|65.76666
0000000165|00000073|12-24|22.016666
0000000165|00000035|12-24|58.583336
0000000166|00000030|00-05|261.6
0000000166|00000109|00-05|36.666668
0000000166|00000030|05-12|320.71667
0000000166|00000109|05-12|94.85
0000000166|00000030|12-24|606.7166
0000000166|00000109|12-24|111.95001
0000000167|00000182|00-05|55.466663
0000000167|00000110|00-05|13.833332
0000000167|00000068|00-05|36.45
0000000167|00000096|00-05|15.999999
0000000167|00000157|00-05|42.083336
0000000167|00000088|00-05|66.01667
0000000167|00000005|00-05|66.5
0000000167|00000110|05-12|23.499998
0000000167|00000182|05-12|62.2
0000000167|00000068|05-12|102.99999
0000000167|00000096|05-12|19.916666
0000000167|00000157|05-12|46.016663
0000000167|00000088|05-12|113.95
0000000167|00000005|05-12|48.75
0000000167|00000110|12-24|76.23334
0000000167|00000182|12-24|112.90001
0000000167|00000068|12-24|128.79997
0000000167|00000096|12-24|68.433334
0000000167|00000157|12-24|49.549995
0000000167|00000088|12-24|154.46664
0000000167|00000005|12-24|125.58334
0000000168|00000045|00-05|2.4166667
0000000168|00000109|00-05|4.2333336
0000000168|00000053|00-05|16.65
0000000168|00000065|00-05|269.41666
0000000168|00000180|05-12|5.916667
0000000168|00000045|05-12|8.633333
0000000168|00000069|05-12|4.6
0000000168|00000109|05-12|16.066666
0000000168|00000053|05-12|11.333333
0000000168|00000065|05-12|373.38327
0000000168|00000180|12-24|0.016666668
0000000168|00000045|12-24|4.5333333
0000000168|00000069|12-24|27.45
0000000168|00000109|12-24|1.95
0000000168|00000053|12-24|1.1666666
0000000168|00000065|12-24|671.2501
0000000169|00000112|00-05|50.749996
0000000169|00000116|00-05|53.666668
0000000169|00000183|00-05|69.666664
0000000169|00000106|00-05|22.349998
0000000169|00000006|00-05|53.13333
0000000169|00000141|00-05|47.350006
0000000169|00000112|05-12|111.816666
0000000169|00000116|05-12|55.516663
0000000169|00000183|05-12|82.71667
0000000169|00000106|05-12|51.03334
0000000169|00000006|05-12|94.36666
0000000169|00000141|05-12|20.083334
0000000169|00000112|12-24|122.31666
0000000169|00000116|12-24|96.99998
0000000169|00000183|12-24|143.50002
0000000169|00000106|12-24|103.49999
0000000169|00000006|12-24|139.1
0000000169|00000141|12-24|109.983315
0000000170|00000008|00-05|10.583333
0000000170|00000127|00-05|11.25
0000000170|00000177|00-05|34.683334
0000000170|00000179|00-05|14.566667
0000000170|00000004|00-05|61.850006
0000000170|00000112|00-05|4.85
0000000170|00000182|00-05|38.250004
0000000170|00000181|00-05|2.8833332
0000000170|00000184|00-05|15.366667
0000000170|00000105|00-05|24.833334
0000000170|00000161|00-05|4.25
0000000170|00000119|00-05|11.883333
0000000170|00000063|00-05|20.866669
0000000170|00000080|00-05|41.73333
0000000170|00000112|05-12|6.2833333
0000000170|00000182|05-12|59.750004
0000000170|00000008|05-12|21.6
0000000170|00000181|05-12|5.2
0000000170|00000184|05-12|13.983334
0000000170|00000127|05-12|16.816668
0000000170|00000105|05-12|13.299999
0000000170|00000161|05-12|25.199999
0000000170|00000177|05-12|63.433327
0000000170|00000179|05-12|27.233332
0000000170|00000119|05-12|4.2
0000000170|00000063|05-12|1.2666667
0000000170|00000080|05-12|89.783325
0000000170|00000004|05-12|71.183334
0000000170|00000008|12-24|20.533333
0000000170|00000127|12-24|43.8
0000000170|00000177|12-24|132.48334
0000000170|00000179|12-24|29.249998
0000000170|00000004|12-24|137.13335
0000000170|00000112|12-24|9.8
0000000170|00000182|12-24|100.88334
0000000170|00000181|12-24|43.166664
0000000170|00000184|12-24|17.816666
0000000170|00000105|12-24|28.199999
0000000170|00000161|12-24|31.399998
0000000170|00000119|12-24|10.383333
0000000170|00000063|12-24|39.016666
0000000170|00000080|12-24|75.200005
0000000171|00000158|00-05|29.85
0000000171|00000043|00-05|42.483334
0000000171|00000121|00-05|70.26666
0000000171|00000098|00-05|78.433334
0000000171|00000153|00-05|44.316666
0000000171|00000084|00-05|32.233334
0000000171|00000158|05-12|78.11667
0000000171|00000043|05-12|68.23333
0000000171|00000121|05-12|114.25001
0000000171|00000098|05-12|73.01667
0000000171|00000084|05-12|71.46667
0000000171|00000153|05-12|14.416667
0000000171|00000158|12-24|120.36667
0000000171|00000121|12-24|95.43333
0000000171|00000043|12-24|88.85
0000000171|00000098|12-24|133.79999
0000000171|00000153|12-24|191.06667
0000000171|00000084|12-24|90.26667
0000000172|00000123|00-05|11.05
0000000172|00000134|00-05|11.466666
0000000172|00000136|00-05|56.5
0000000172|00000138|00-05|34.516666
0000000172|00000002|00-05|5.1
0000000172|00000179|00-05|19.416666
0000000172|00000025|00-05|17.483334
0000000172|00000171|00-05|8.433333
0000000172|00000196|00-05|2.25
0000000172|00000041|00-05|40.3
0000000172|00000182|00-05|5.0
0000000172|00000101|00-05|17.483334
0000000172|00000173|00-05|23.783333
0000000172|00000062|00-05|16.066668
0000000172|00000070|00-05|26.05
0000000172|00000123|05-12|18.216667
0000000172|00000134|05-12|28.0
0000000172|00000136|05-12|31.066668
0000000172|00000138|05-12|31.5
0000000172|00000002|05-12|53.35
0000000172|00000179|05-12|47.716667
0000000172|00000025|05-12|36.383335
0000000172|00000171|05-12|16.366665
0000000172|00000041|05-12|19.300001
0000000172|00000196|05-12|14.3
0000000172|00000101|05-12|47.566666
0000000172|00000182|05-12|14.033333
0000000172|00000173|05-12|27.900002
0000000172|00000062|05-12|14.916667
0000000172|00000070|05-12|12.683333
0000000172|00000123|12-24|12.916667
0000000172|00000134|12-24|56.983334
0000000172|00000136|12-24|69.11667
0000000172|00000138|12-24|26.683334
0000000172|00000002|12-24|23.15
0000000172|00000179|12-24|75.46667
0000000172|00000025|12-24|56.833332
0000000172|00000171|12-24|92.73333
0000000172|00000041|12-24|52.05
0000000172|00000196|12-24|27.7
0000000172|00000182|12-24|67.23333
0000000172|00000101|12-24|44.366665
0000000172|00000173|12-24|38.6
0000000172|00000062|12-24|39.716667
0000000172|00000070|12-24|35.983334
0000000173|00000122|00-05|15.133333
0000000173|00000042|00-05|145.2
0000000173|00000074|00-05|104.1
0000000173|00000042|05-12|113.6
0000000173|00000074|05-12|160.76668
0000000173|00000122|12-24|26.483334
0000000173|00000042|12-24|393.1
0000000173|00000048|12-24|54.416664
0000000173|00000074|12-24|101.23333
0000000174|00000093|00-05|16.266666
0000000174|00000044|00-05|28.633333
0000000174|00000184|00-05|20.35
0000000174|00000192|00-05|7.75
0000000174|00000098|00-05|26.4
0000000174|00000138|00-05|29.0
0000000174|00000038|00-05|30.616665
0000000174|00000003|00-05|36.1
0000000174|00000109|00-05|16.983332
0000000174|00000060|00-05|35.816666
0000000174|00000199|00-05|25.933332
0000000174|00000035|00-05|25.816668
0000000174|00000093|05-12|35.783337
0000000174|00000044|05-12|33.816666
0000000174|00000184|05-12|42.333332
0000000174|00000192|05-12|12.833333
0000000174|00000138|05-12|30.383335
0000000174|00000098|05-12|29.9
0000000174|00000038|05-12|27.716667
0000000174|00000003|05-12|52.733334
0000000174|00000109|05-12|31.266666
0000000174|00000060|05-12|55.68333
0000000174|00000199|05-12|43.666668
0000000174|00000035|05-12|20.95
0000000174|00000044|12-24|57.28334
0000000174|00000093|12-24|54.4
0000000174|00000184|12-24|78.28334
0000000174|00000192|12-24|54.583332
0000000174|00000138|12-24|38.683334
0000000174|00000098|12-24|61.65
0000000174|00000038|12-24|92.700005
0000000174|00000003|12-24|47.533333
0000000174|00000109|12-24|64.48332
0000000174|00000060|12-24|40.9
0000000174|00000199|12-24|69.36666
0000000174|00000035|12-24|53.79999
0000000175|00000159|00-05|58.483334
0000000175|00000044|00-05|2.1666665
0000000175|00000148|00-05|6.1499996
0000000175|00000058|00-05|48.983334
0000000175|00000121|00-05|7.0
0000000175|00000066|00-05|55.01667
0000000175|00000029|00-05|10.9
0000000175|00000007|00-05|28.066666
0000000175|00000090|00-05|6.3166666
0000000175|00000042|00-05|0.45
0000000175|00000193|00-05|14.333333
0000000175|00000190|00-05|27.866665
0000000175|00000050|00-05|12.8
0000000175|00000086|00-05|14.116667
0000000175|00000142|00-05|4.2833333
0000000175|00000159|05-12|42.16667
0000000175|00000044|05-12|25.133333
0000000175|00000148|05-12|35.8
0000000175|00000121|05-12|37.016666
0000000175|00000058|05-12|17.983334
0000000175|00000066|05-12|41.63333
0000000175|00000029|05-12|7.7166667
0000000175|00000007|05-12|13.9
0000000175|00000090|05-12|3.8500001
0000000175|00000042|05-12|23.916666
0000000175|00000193|05-12|41.216667
0000000175|00000190|05-12|49.766666
0000000175|00000050|05-12|23.266668
0000000175|00000086|05-12|45.966667
0000000175|00000142|05-12|3.05
0000000175|00000159|12-24|71.850006
0000000175|00000044|12-24|27.1
0000000175|00000148|12-24|37.066666
0000000175|00000058|12-24|41.25
0000000175|00000121|12-24|61.966667
0000000175|00000066|12-24|72.549995
0000000175|00000029|12-24|46.96667
0000000175|00000007|12-24|35.100002
0000000175|00000090|12-24|28.266665
0000000175|00000042|12-24|89.86667
0000000175|00000193|12-24|23.5
0000000175|00000190|12-24|33.13333
0000000175|00000050|12-24|82.566666
0000000175|00000086|12-24|27.866667
0000000175|00000142|12-24|38.88333
0000000176|00000197|00-05|38.53333
0000000176|00000092|00-05|0.18333334
0000000176|00000147|00-05|80.05
0000000176|00000128|00-05|51.549995
0000000176|00000048|00-05|50.38333
0000000176|00000140|00-05|0.11666667
0000000176|00000006|00-05|74.71667
0000000176|00000197|05-12|67.01667
0000000176|00000092|05-12|7.6
0000000176|00000147|05-12|109.51667
0000000176|00000128|05-12|92.066666
0000000176|00000048|05-12|45.616673
0000000176|00000172|05-12|2.1833334
0000000176|00000006|05-12|95.91665
0000000176|00000197|12-24|132.2
0000000176|00000092|12-24|0.16666667
0000000176|00000147|12-24|174.93335
0000000176|00000128|12-24|117.96668
0000000176|00000048|12-24|139.45
0000000176|00000172|12-24|7.9166665
0000000176|00000140|12-24|3.0333333
0000000176|00000006|12-24|141.88335
0000000177|00000091|00-05|6.683334
0000000177|00000158|00-05|9.95
0000000177|00000123|00-05|35.016666
0000000177|00000044|00-05|21.833334
0000000177|00000008|00-05|9.683332
0000000177|00000155|00-05|8.116667
0000000177|00000098|00-05|9.983334
0000000177|00000179|00-05|16.550001
0000000177|00000007|00-05|29.033333
0000000177|00000033|00-05|6.8999996
0000000177|00000015|00-05|7.4333334
0000000177|00000199|00-05|17.783333
0000000177|00000023|00-05|8.55
0000000177|00000090|00-05|22.3
0000000177|00000197|00-05|13.200001
0000000177|00000116|00-05|13.35
0000000177|00000117|00-05|4.8166666
0000000177|00000076|00-05|7.7833333
0000000177|00000153|00-05|3.5
0000000177|00000075|00-05|17.866665
0000000177|00000074|00-05|11.533333
0000000177|00000063|00-05|9.633333
0000000177|00000130|00-05|4.116667
0000000177|00000140|00-05|4.1
0000000177|00000158|05-12|10.316667
0000000177|00000123|05-12|16.633335
0000000177|00000044|05-12|28.666666
0000000177|00000008|05-12|14.449999
0000000177|00000155|05-12|5.4166665
0000000177|00000098|05-12|10.766666
0000000177|00000179|05-12|10.216667
0000000177|00000007|05-12|29.833332
0000000177|00000033|05-12|6.1
0000000177|00000199|05-12|9.516666
0000000177|00000015|05-12|17.199999
0000000177|00000023|05-12|4.5333333
0000000177|00000090|05-12|39.45
0000000177|00000197|05-12|24.066668
0000000177|00000116|05-12|4.516667
0000000177|00000117|05-12|23.283335
0000000177|00000076|05-12|20.216667
0000000177|00000153|05-12|27.06667
0000000177|00000075|05-12|8.783334
0000000177|00000074|05-12|27.066668
0000000177|00000130|05-12|21.366669
0000000177|00000063|05-12|30.766666
0000000177|00000140|05-12|29.516668
0000000177|00000091|12-24|24.849998
0000000177|00000123|12-24|34.116665
0000000177|00000158|12-24|7.45
0000000177|00000044|12-24|52.55
0000000177|00000008|12-24|16.300001
0000000177|00000155|12-24|28.31667
0000000177|00000098|12-24|15.599999
0000000177|00000179|12-24|23.95
0000000177|00000007|12-24|44.35
0000000177|00000199|12-24|31.066666
0000000177|00000015|12-24|41.316666
0000000177|00000033|12-24|8.049999
0000000177|00000023|12-24|6.75
0000000177|00000090|12-24|32.283333
0000000177|00000197|12-24|32.233334
0000000177|00000116|12-24|58.533337
0000000177|00000117|12-24|28.416668
0000000177|00000076|12-24|13.85
0000000177|00000153|12-24|39.98333
0000000177|00000075|12-24|49.016663
0000000177|00000074|12-24|30.283333
0000000177|00000130|12-24|8.45
0000000177|00000063|12-24|57.54999
0000000177|00000140|12-24|30.7
0000000178|00000084|00-05|199.34999
0000000178|00000120|00-05|77.549995
0000000178|00000084|05-12|310.86667
0000000178|00000120|05-12|13.5
0000000178|00000084|12-24|369.1167
0000000178|00000120|12-24|69.96667
0000000179|00000091|00-05|24.216667
0000000179|00000009|00-05|55.466667
0000000179|00000126|00-05|1.4833333
0000000179|00000020|00-05|26.283333
0000000179|00000066|00-05|10.5
0000000179|00000190|00-05|33.666668
0000000179|00000089|00-05|14.933333
0000000179|00000153|00-05|40.666664
0000000179|00000087|00-05|14.733334
0000000179|00000150|00-05|47.61667
0000000179|00000099|00-05|0.48333332
0000000179|00000013|00-05|11.216667
0000000179|00000091|05-12|8.55
0000000179|00000009|05-12|70.75
0000000179|00000020|05-12|5.3
0000000179|00000126|05-12|17.883333
0000000179|00000066|05-12|6.116667
0000000179|00000190|05-12|59.2
0000000179|00000153|05-12|75.46667
0000000179|00000075|05-12|31.900002
0000000179|00000087|05-12|81.86667
0000000179|00000150|05-12|8.833333
0000000179|00000013|05-12|18.066666
0000000179|00000099|05-12|23.816668
0000000179|00000091|12-24|26.9
0000000179|00000009|12-24|112.85
0000000179|00000066|12-24|44.183334
0000000179|00000126|12-24|42.483334
0000000179|00000013|12-24|102.28333
0000000179|00000020|12-24|78.21666
0000000179|00000190|12-24|98.75
0000000179|00000089|12-24|12.75
0000000179|00000075|12-24|26.816666
0000000179|00000153|12-24|66.166664
0000000179|00000087|12-24|14.050001
0000000179|00000150|12-24|73.35
0000000179|00000099|12-24|13.583334
0000000180|00000008|00-05|79.05
0000000180|00000175|00-05|34.75
0000000180|00000077|00-05|55.81667
0000000180|00000191|00-05|69.88334
0000000180|00000022|00-05|59.016666
0000000180|00000008|05-12|86.28334
0000000180|00000175|05-12|32.733334
0000000180|00000077|05-12|148.61667
0000000180|00000191|05-12|76.73333
0000000180|00000022|05-12|74.65
0000000180|00000008|12-24|159.46667
0000000180|00000175|12-24|45.433334
0000000180|00000077|12-24|153.73334
0000000180|00000191|12-24|163.63336
0000000180|00000022|12-24|197.16663
0000000181|00000058|00-05|58.933334
0000000181|00000155|00-05|103.41667
0000000181|00000020|00-05|15.916667
0000000181|00000050|00-05|49.066666
0000000181|00000026|00-05|7.1666665
0000000181|00000164|00-05|39.566666
0000000181|00000064|00-05|18.4
0000000181|00000058|05-12|88.916664
0000000181|00000139|05-12|43.95
0000000181|00000020|05-12|28.633335
0000000181|00000075|05-12|11.416667
0000000181|00000153|05-12|39.716667
0000000181|00000026|05-12|18.166666
0000000181|00000035|05-12|24.216667
0000000181|00000101|12-24|33.4
0000000181|00000058|12-24|24.766666
0000000181|00000155|12-24|36.083332
0000000181|00000095|12-24|19.983334
0000000181|00000139|12-24|51.683334
0000000181|00000020|12-24|42.083332
0000000181|00000050|12-24|24.683332
0000000181|00000153|12-24|6.883333
